:START_ID,:END_ID,:TYPE
1118,933,has_keyword
1118,994,has_keyword
1118,1009,has_keyword
1118,891,has_keyword
1118,1184,has_keyword
1118,1185,has_keyword
1118,1186,has_keyword
1118,1187,has_keyword
1118,1188,has_keyword
1118,1189,has_keyword
1118,1190,has_keyword
1118,1191,has_keyword
1118,1192,has_keyword
1118,1193,has_keyword
1118,1194,has_keyword
1118,1195,has_keyword
1118,1196,has_keyword
1118,1197,has_keyword
1118,1198,has_keyword
1118,1199,has_keyword
1118,1200,has_keyword
1118,1201,has_keyword
1118,1202,has_keyword
1118,1203,has_keyword
1118,1204,has_keyword
1118,1205,has_keyword
1118,1206,has_keyword
1118,1207,has_keyword
1118,1208,has_keyword
1118,1209,has_keyword
1118,1210,has_keyword
1118,1211,has_keyword
1118,1212,has_keyword
1118,1213,has_keyword
1118,1214,has_keyword
1118,1215,has_keyword
1118,1216,has_keyword
1118,1217,has_keyword
1118,1218,has_keyword
1118,1219,has_keyword
1118,1220,has_keyword
1118,1221,has_keyword
1118,1222,has_keyword
1118,1223,has_keyword
1118,1224,has_keyword
1118,1225,has_keyword
1118,1226,has_keyword
1118,1227,has_keyword
1118,1228,has_keyword
1118,1229,has_keyword
1118,1230,has_keyword
1118,1231,has_keyword
1118,1232,has_keyword
1118,1233,has_keyword
1118,1234,has_keyword
1118,1235,has_keyword
1118,1236,has_keyword
1118,1237,has_keyword
1118,1238,has_keyword
1118,1239,has_keyword
1118,1240,has_keyword
1118,1135,has_keyword
1118,1136,has_keyword
1118,1137,has_keyword
1118,1138,has_keyword
1118,1139,has_keyword
1118,1140,has_keyword
1118,1141,has_keyword
1118,1142,has_keyword
1118,1143,has_keyword
1118,1144,has_keyword
1118,1145,has_keyword
1118,1146,has_keyword
1118,1147,has_keyword
1118,1148,has_keyword
1118,1149,has_keyword
1118,1150,has_keyword
1118,1151,has_keyword
1118,1152,has_keyword
1118,1153,has_keyword
1118,1154,has_keyword
1118,1155,has_keyword
1118,1156,has_keyword
1118,1157,has_keyword
1118,1158,has_keyword
1118,1159,has_keyword
1118,1160,has_keyword
1118,1161,has_keyword
1118,1162,has_keyword
1118,1163,has_keyword
1118,1164,has_keyword
1118,1165,has_keyword
1118,1166,has_keyword
1118,1167,has_keyword
1118,1168,has_keyword
1118,1169,has_keyword
1118,1170,has_keyword
1118,1171,has_keyword
1118,1172,has_keyword
1118,1173,has_keyword
1118,1174,has_keyword
1118,1175,has_keyword
1118,1176,has_keyword
1118,1177,has_keyword
1118,1178,has_keyword
1118,1179,has_keyword
1118,1180,has_keyword
1118,1181,has_keyword
1118,1182,has_keyword
1118,1183,has_keyword
1241,24,has_keyword
1241,368,has_keyword
1241,678,has_keyword
1241,945,has_keyword
1241,1259,has_keyword
1241,1260,has_keyword
1241,1261,has_keyword
1241,1262,has_keyword
1241,1263,has_keyword
1241,1264,has_keyword
1241,1265,has_keyword
1241,1266,has_keyword
1241,1267,has_keyword
1241,1268,has_keyword
1241,1269,has_keyword
1241,1270,has_keyword
1241,1271,has_keyword
1241,1272,has_keyword
1241,1273,has_keyword
1241,1274,has_keyword
1241,1275,has_keyword
1241,1276,has_keyword
1241,1277,has_keyword
1241,1278,has_keyword
1241,1279,has_keyword
1241,1280,has_keyword
1241,1281,has_keyword
1241,1282,has_keyword
1241,1283,has_keyword
1241,1284,has_keyword
1241,1285,has_keyword
1241,1286,has_keyword
1241,1287,has_keyword
1241,1288,has_keyword
1241,1289,has_keyword
1241,1290,has_keyword
1241,1291,has_keyword
1241,1292,has_keyword
1293,24,has_keyword
1293,327,has_keyword
1293,368,has_keyword
1293,409,has_keyword
1293,912,has_keyword
1293,1011,has_keyword
1293,1017,has_keyword
1293,852,has_keyword
1293,1231,has_keyword
1293,1273,has_keyword
1293,1148,has_keyword
1293,1153,has_keyword
1293,1154,has_keyword
1293,1160,has_keyword
1293,1114,has_keyword
1293,1344,has_keyword
1293,1345,has_keyword
1293,1346,has_keyword
1293,1347,has_keyword
1293,1348,has_keyword
1293,1349,has_keyword
1293,1350,has_keyword
1293,1351,has_keyword
1293,1352,has_keyword
1293,1353,has_keyword
1293,1354,has_keyword
1293,1355,has_keyword
1293,1312,has_keyword
1293,1313,has_keyword
1293,1314,has_keyword
1293,1315,has_keyword
1293,1316,has_keyword
1293,1317,has_keyword
1293,1318,has_keyword
1293,1319,has_keyword
1293,1320,has_keyword
1293,1321,has_keyword
1293,1322,has_keyword
1293,1323,has_keyword
1293,1324,has_keyword
1293,1325,has_keyword
1293,1326,has_keyword
1293,1327,has_keyword
1293,1328,has_keyword
1293,1329,has_keyword
1293,1330,has_keyword
1293,1331,has_keyword
1293,1332,has_keyword
1293,1333,has_keyword
1293,1334,has_keyword
1293,1335,has_keyword
1293,1336,has_keyword
1293,1337,has_keyword
1293,1338,has_keyword
1293,1339,has_keyword
1293,1340,has_keyword
1293,1341,has_keyword
1293,1342,has_keyword
1293,1343,has_keyword
1293,1281,has_keyword
1293,1292,has_keyword
1293,1300,has_keyword
1293,1301,has_keyword
1293,1302,has_keyword
1293,1303,has_keyword
1293,1304,has_keyword
1293,1305,has_keyword
1293,1306,has_keyword
1293,1307,has_keyword
1293,1308,has_keyword
1293,1309,has_keyword
1293,1310,has_keyword
1293,1311,has_keyword
1356,24,has_keyword
1356,327,has_keyword
1356,368,has_keyword
1356,409,has_keyword
1356,912,has_keyword
1356,1011,has_keyword
1356,1017,has_keyword
1356,852,has_keyword
1356,1231,has_keyword
1356,1273,has_keyword
1356,1148,has_keyword
1356,1153,has_keyword
1356,1154,has_keyword
1356,1160,has_keyword
1356,1114,has_keyword
1356,1344,has_keyword
1356,1345,has_keyword
1356,1346,has_keyword
1356,1347,has_keyword
1356,1348,has_keyword
1356,1349,has_keyword
1356,1350,has_keyword
1356,1351,has_keyword
1356,1352,has_keyword
1356,1353,has_keyword
1356,1354,has_keyword
1356,1355,has_keyword
1356,1312,has_keyword
1356,1313,has_keyword
1356,1314,has_keyword
1356,1315,has_keyword
1356,1316,has_keyword
1356,1317,has_keyword
1356,1318,has_keyword
1356,1319,has_keyword
1356,1320,has_keyword
1356,1321,has_keyword
1356,1322,has_keyword
1356,1323,has_keyword
1356,1324,has_keyword
1356,1325,has_keyword
1356,1326,has_keyword
1356,1327,has_keyword
1356,1328,has_keyword
1356,1329,has_keyword
1356,1330,has_keyword
1356,1331,has_keyword
1356,1332,has_keyword
1356,1333,has_keyword
1356,1334,has_keyword
1356,1335,has_keyword
1356,1336,has_keyword
1356,1337,has_keyword
1356,1338,has_keyword
1356,1339,has_keyword
1356,1340,has_keyword
1356,1341,has_keyword
1356,1342,has_keyword
1356,1343,has_keyword
1356,1281,has_keyword
1356,1292,has_keyword
1356,1301,has_keyword
1356,1302,has_keyword
1356,1303,has_keyword
1356,1304,has_keyword
1356,1305,has_keyword
1356,1306,has_keyword
1356,1307,has_keyword
1356,1308,has_keyword
1356,1309,has_keyword
1356,1310,has_keyword
1356,1311,has_keyword
1366,163,has_keyword
1366,203,has_keyword
1366,23,has_keyword
1366,736,has_keyword
